Hour,User,Store,previous_store,rating
0.6086956521739131,1081,181,[],0.7252155172413792
0.3043478260869565,1082,143,[197],0.8
0.39130434782608703,1082,197,[],0.7
0.4782608695652174,1082,316,[197 143],1.0
0.5652173913043478,1082,191,[197 143 316],0.7536470588235293
0.08695652173913042,1083,195,[308  80 229],0.8
0.21739130434782608,1083,229,[308  80],0.7
0.3478260869565217,1083,308,[],0.7
0.6086956521739131,1083,80,[308],0.7
0.043478260869565216,1084,280,[260   1],0.8
0.5217391304347826,1084,260,[],1.0
0.5652173913043478,1084,1,[260],1.0
0.043478260869565216,1085,359,[ 64 272],0.8
0.13043478260869565,1085,272,[64],0.7
0.7826086956521741,1085,64,[],1.0
0.0,1086,298,[224],0.8
0.2608695652173913,1086,261,[224 298],0.7
0.3478260869565217,1086,224,[],0.7672597864768683
0.5217391304347826,1086,352,[224 298 261],1.0
0.39130434782608703,1087,248,[124],0.8
0.43478260869565216,1087,124,[],0.7
0.6086956521739131,1087,129,[124 248],1.0
0.39130434782608703,1088,103,[198 208],0.8
0.43478260869565216,1088,208,[198],0.7
0.6521739130434783,1088,198,[],0.7811529933481153
0.043478260869565216,1089,191,[],0.8
0.13043478260869565,1089,24,[191 196],1.0
0.39130434782608703,1089,196,[191],1.0
0.2608695652173913,1090,279,[168],0.8
0.3043478260869565,1090,265,[168 279],0.7
0.5652173913043478,1090,168,[],1.0
0.0,1091,36,[293 195],0.8
0.08695652173913042,1091,293,[],0.7
0.6521739130434783,1091,195,[293],0.7
0.17391304347826084,1092,76,[86],0.8
0.21739130434782608,1092,115,[86 76],1.0
0.6086956521739131,1092,86,[],0.7
0.21739130434782608,1093,201,[],0.8
0.3043478260869565,1093,185,[201 242],0.7
0.39130434782608703,1093,242,[201],1.0
0.17391304347826084,1094,154,[156],0.8
0.39130434782608703,1094,46,[156 154],1.0
0.5217391304347826,1094,156,[],0.7
0.43478260869565216,1095,64,[],0.8
0.6956521739130435,1095,43,[64],0.7
0.9565217391304348,1095,240,[64 43],0.8414489311163895
0.08695652173913042,1096,27,[],0.8
0.39130434782608703,1096,241,[ 27 321],1.0
0.5217391304347826,1096,321,[27],0.9612903225806452
0.21739130434782608,1097,255,[],0.8
0.3478260869565217,1097,225,[255],1.0
0.6086956521739131,1097,358,[255 225],0.7
0.2608695652173913,1098,154,[],0.8
0.3043478260869565,1098,65,[154  18],1.0
0.3478260869565217,1098,18,[154],0.9781487101669196
0.39130434782608703,1098,10,[154  18  65],0.7
0.4782608695652174,1099,48,[],0.8
0.5217391304347826,1099,220,[ 48 362],1.0
0.6521739130434783,1099,362,[48],0.7
0.17391304347826084,1100,101,[192  79],0.8
0.21739130434782608,1100,79,[192],0.7
0.3043478260869565,1100,125,[192  79 101],0.7592668024439918
0.6521739130434783,1100,192,[],0.7
0.0,1101,283,[265],0.8
0.3478260869565217,1101,265,[],1.0
0.43478260869565216,1101,317,[265 283],1.0
0.21739130434782608,1102,124,[134],0.8
0.5217391304347826,1102,76,[134 124],0.7
0.7391304347826086,1102,134,[],1.0
0.21739130434782608,1103,98,[248],0.8
0.21739130434782608,1103,147,[248  98],1.0
0.7391304347826086,1103,248,[],1.0
0.5652173913043478,1104,333,[],0.8
0.6086956521739131,1104,327,[333],0.7
0.6956521739130435,1104,241,[333 327],1.0
0.2608695652173913,1105,232,[16],0.8
0.39130434782608703,1105,232,[ 16 232],1.0
0.6521739130434783,1105,16,[],0.7
0.0,1106,141,[1],0.8
0.21739130434782608,1106,359,[  1 141],0.7
0.43478260869565216,1106,1,[],1.0
0.13043478260869565,1107,343,[361  46],0.8
0.39130434782608703,1107,46,[361],0.7
0.5652173913043478,1107,28,[361  46 343],1.0
0.6521739130434783,1107,361,[],0.7
0.17391304347826084,1108,358,[],0.8
0.21739130434782608,1108,280,[358],0.7
0.4782608695652174,1108,283,[358 280],1.0
0.043478260869565216,1109,134,[184],0.8
0.3478260869565217,1109,184,[],0.7
0.5652173913043478,1109,39,[184 134],1.0
0.043478260869565216,1110,215,[206 233],0.8
0.2608695652173913,1110,206,[],1.0
0.4782608695652174,1110,233,[206],0.9647959183673468
0.4782608695652174,1111,89,[],0.8
0.5217391304347826,1111,147,[89],1.0
0.6086956521739131,1111,154,[ 89 147],0.7
0.21739130434782608,1112,8,[],0.8
0.21739130434782608,1112,10,[  8 156],0.7
0.39130434782608703,1112,156,[8],0.9114285714285714
0.4782608695652174,1112,203,[  8 156  10],1.0
0.0,1113,46,[],0.8
0.5652173913043478,1113,213,[46],1.0
0.6086956521739131,1113,103,[ 46 213],0.7
0.39130434782608703,1114,326,[154  80],0.8
0.5217391304347826,1114,80,[154],0.7
0.6086956521739131,1114,154,[],0.7
0.0,1115,299,[ 28 131],0.8
0.5652173913043478,1115,28,[],0.7
0.6521739130434783,1115,131,[28],0.7
0.0,1116,248,[],0.8
0.4782608695652174,1116,208,[248],0.7
0.5652173913043478,1116,173,[248 208],0.7961038961038961
0.043478260869565216,1117,79,[],0.8
0.5217391304347826,1117,79,[ 79 362],0.7
0.5217391304347826,1117,362,[79],1.0
0.043478260869565216,1118,283,[],0.8
0.2608695652173913,1118,63,[283 299],1.0
0.5652173913043478,1118,299,[283],0.8358823529411764
0.0,1119,279,[],0.8
0.13043478260869565,1119,360,[279],1.0
0.6956521739130435,1119,308,[279 360],1.0
0.13043478260869565,1120,10,[],0.8
0.4782608695652174,1120,64,[10],1.0
0.4782608695652174,1120,326,[10 64],1.0
0.17391304347826084,1121,115,[89],0.8
0.43478260869565216,1121,124,[ 89 115],1.0
0.4782608695652174,1121,89,[],1.0
0.043478260869565216,1122,46,[],0.8
0.5652173913043478,1122,215,[46],0.7
0.6086956521739131,1122,102,[ 46 215],0.7
0.39130434782608703,1123,184,[],0.8
0.43478260869565216,1123,365,[184],1.0
0.5652173913043478,1123,348,[184 365],1.0
0.3478260869565217,1124,1,[],0.8
0.5217391304347826,1124,279,[1],1.0
0.6521739130434783,1124,95,[  1 279],0.8035714285714285
0.13043478260869565,1125,14,[359 201],0.8
0.6086956521739131,1125,359,[],0.7
0.6521739130434783,1125,201,[359],0.8854545454545454
0.17391304347826084,1126,117,[],0.8
0.21739130434782608,1126,240,[117 181],0.7
0.6521739130434783,1126,181,[117],1.0
0.043478260869565216,1127,94,[206],0.8
0.21739130434782608,1127,225,[206  94],0.7
0.7391304347826086,1127,206,[],1.0
0.2608695652173913,1128,193,[181  69],0.8
0.3043478260869565,1128,181,[],0.7
0.5652173913043478,1128,69,[181],0.7
0.08695652173913042,1129,359,[64],0.8
0.4782608695652174,1129,64,[],0.7
0.6086956521739131,1129,4,[ 64 359],0.7
0.08695652173913042,1130,106,[ 59 131],0.8
0.6521739130434783,1130,131,[59],1.0
1.0,1130,59,[],0.7474264705882352
0.13043478260869565,1131,273,[346 265],0.8
0.4782608695652174,1131,265,[346],1.0
0.7826086956521741,1131,346,[],0.908695652173913
0.4782608695652174,1132,229,[181 312],0.8
0.5217391304347826,1132,181,[],0.7
0.6086956521739131,1132,312,[181],1.0
0.043478260869565216,1133,64,[],0.8
0.043478260869565216,1133,314,[64],0.7
0.4782608695652174,1133,337,[ 64 314],0.7
0.21739130434782608,1134,44,[79],0.8
0.39130434782608703,1134,79,[],1.0
0.6956521739130435,1134,4,[79 44],0.7
0.08695652173913042,1135,115,[148 108 101],0.8
0.4782608695652174,1135,108,[148],1.0
0.4782608695652174,1135,101,[148 108],0.9791666666666666
0.5652173913043478,1135,148,[],0.725
0.08695652173913042,1136,33,[],0.8
0.5652173913043478,1136,303,[33],1.0
0.6956521739130435,1136,83,[ 33 303],0.7
0.043478260869565216,1137,326,[],0.8
0.39130434782608703,1137,326,[326 232],1.0
0.5652173913043478,1137,232,[326],0.7
0.3043478260869565,1138,103,[],0.8
0.43478260869565216,1138,312,[103 232],0.7
0.43478260869565216,1138,359,[103 232 312],0.8034482758620689
0.5652173913043478,1138,232,[103],1.0
0.2608695652173913,1139,332,[],0.8
0.43478260869565216,1139,208,[332],0.7
0.5217391304347826,1139,153,[332 208],1.0
0.043478260869565216,1140,25,[],0.8
0.3478260869565217,1140,352,[ 25 317],1.0
0.39130434782608703,1140,317,[25],1.0
0.4782608695652174,1140,303,[ 25 317 352],0.7547826086956522
0.0,1141,326,[134],0.8
0.043478260869565216,1141,51,[134 326],1.0
0.2608695652173913,1141,134,[],1.0
0.4782608695652174,1142,151,[181],0.8
0.4782608695652174,1142,220,[181 151 241],0.7
0.5652173913043478,1142,181,[],0.8427724240177908
0.6956521739130435,1142,241,[181 151],0.7
0.0,1143,166,[],0.8
0.3478260869565217,1143,166,[166],0.7
0.3478260869565217,1143,99,[166 166],0.8308270676691729
0.0,1144,58,[],0.8
0.5217391304347826,1144,63,[58],0.7
0.5652173913043478,1144,154,[58 63],0.7
0.13043478260869565,1145,46,[322],0.8
0.21739130434782608,1145,63,[322  46],1.0
0.6086956521739131,1145,322,[],1.0
0.39130434782608703,1146,309,[80 35],0.8
0.4782608695652174,1146,35,[80],0.7
0.5217391304347826,1146,80,[],0.7
0.2608695652173913,1147,115,[49],0.8
0.43478260869565216,1147,225,[ 49 115],0.7
0.5652173913043478,1147,49,[],0.8085677749360614
0.043478260869565216,1148,233,[360 195],0.8
0.3478260869565217,1148,195,[360],0.7
0.39130434782608703,1148,360,[],1.0
0.4782608695652174,1149,157,[],0.8
0.5217391304347826,1149,75,[157],0.7
0.6521739130434783,1149,348,[157  75],0.8801597869507323
0.08695652173913042,1150,101,[308],0.8
0.13043478260869565,1150,224,[308 101],1.0
0.6086956521739131,1150,308,[],0.7
0.39130434782608703,1151,4,[167],0.8
0.5217391304347826,1151,333,[167   4],1.0
0.5652173913043478,1151,167,[],0.8329545454545454
0.043478260869565216,1152,359,[349],0.8
0.43478260869565216,1152,349,[],1.0
0.6956521739130435,1152,232,[349 359],1.0
0.2608695652173913,1153,147,[293],0.8
0.5217391304347826,1153,175,[293 147],0.7
0.5652173913043478,1153,293,[],0.7
0.043478260869565216,1154,336,[347 225],0.8
0.43478260869565216,1154,347,[],1.0
0.43478260869565216,1154,225,[347],0.956701030927835
0.2608695652173913,1155,85,[367],0.8
0.5652173913043478,1155,75,[367  85],1.0
0.6086956521739131,1155,367,[],0.7146833013435699
0.0,1156,63,[326],0.8
0.4782608695652174,1156,326,[],1.0
0.5652173913043478,1156,13,[326  63],0.7194594594594594
0.0,1157,326,[299],0.8
0.043478260869565216,1157,181,[299 326],1.0
0.3478260869565217,1157,299,[],0.8650793650793649
0.08695652173913042,1158,206,[243],0.8
0.3043478260869565,1158,181,[243 206],1.0
0.3478260869565217,1158,243,[],0.7
0.5217391304347826,1159,137,[],0.8
0.5652173913043478,1159,85,[137],0.7
0.5652173913043478,1159,215,[137  85],0.7
0.2608695652173913,1160,321,[134],0.8
0.3043478260869565,1160,134,[],1.0
0.5217391304347826,1160,186,[134 321],1.0
0.6521739130434783,1160,178,[134 321 186],0.7758503401360544
0.17391304347826084,1161,305,[139 257 191],0.8
0.21739130434782608,1161,191,[139 257],1.0
0.3478260869565217,1161,139,[],0.8703296703296702
0.5652173913043478,1161,257,[139],0.7
0.043478260869565216,1162,367,[],0.8
0.043478260869565216,1162,150,[367],1.0
0.43478260869565216,1162,150,[367 150],0.974074074074074
0.08695652173913042,1163,35,[],0.8
0.2608695652173913,1163,154,[ 35 199],0.7
0.5652173913043478,1163,199,[35],0.8042105263157895
0.21739130434782608,1164,327,[ 49 197],0.8
0.3478260869565217,1164,49,[],1.0
0.5217391304347826,1164,197,[49],0.7
0.0,1165,352,[103],0.8
0.3043478260869565,1165,103,[],0.7
0.3043478260869565,1165,303,[103 352],0.7323444283646888
0.4782608695652174,1166,146,[366 257],0.8
0.5652173913043478,1166,366,[],0.7
0.6086956521739131,1166,257,[366],0.7415662650602409
0.21739130434782608,1167,79,[],0.8
0.39130434782608703,1167,203,[ 79 248],0.7
0.5217391304347826,1167,248,[79],1.0
0.0,1168,4,[184 223],0.8
0.3043478260869565,1168,223,[184],1.0
0.4782608695652174,1168,184,[],1.0
0.3043478260869565,1169,364,[97],0.8
0.5652173913043478,1169,97,[],0.7
0.6086956521739131,1169,64,[ 97 364],0.7271137026239066
0.0,1170,229,[],0.8
0.3478260869565217,1170,355,[229],1.0
0.5217391304347826,1170,8,[229 355],0.8018796992481203
0.2608695652173913,1171,151,[],0.8
0.5217391304347826,1171,105,[151],0.7
0.5217391304347826,1171,184,[151 105],1.0
0.13043478260869565,1172,103,[134],0.8
0.5652173913043478,1172,134,[],1.0
0.6086956521739131,1172,352,[134 103],0.7
0.043478260869565216,1173,326,[ 82 232],0.8
0.17391304347826084,1173,82,[],0.7
0.5652173913043478,1173,232,[82],0.7966867469879517
0.043478260869565216,1174,299,[181 321],0.8
0.5652173913043478,1174,321,[181],0.7
0.6521739130434783,1174,181,[],0.7
0.21739130434782608,1175,32,[229 359],0.8
0.39130434782608703,1175,229,[],0.7
0.5217391304347826,1175,359,[229],1.0
0.21739130434782608,1176,293,[106],0.8
0.3043478260869565,1176,150,[106 293],0.7
0.39130434782608703,1176,106,[],0.7
0.08695652173913042,1177,199,[281],0.8
0.4782608695652174,1177,281,[],0.7
0.6956521739130435,1177,281,[281 199],1.0
0.0,1178,131,[89],0.8
0.17391304347826084,1178,10,[ 89 131],1.0
0.43478260869565216,1178,89,[],0.7
0.39130434782608703,1179,233,[191],0.8
0.6521739130434783,1179,191,[],1.0
0.6956521739130435,1179,153,[191 233],0.7230769230769231
0.3478260869565217,1180,299,[220 229],0.8
0.43478260869565216,1180,220,[],0.7
0.5217391304347826,1180,229,[220],0.7
0.2608695652173913,1181,46,[30 67],0.8
0.5217391304347826,1181,67,[30],1.0
0.6521739130434783,1181,30,[],1.0
0.6086956521739131,1182,99,[],0.8
0.6086956521739131,1182,191,[99 99],1.0
0.6956521739130435,1182,99,[99],0.975
0.4782608695652174,1183,196,[ 89 154],0.8
0.5217391304347826,1183,89,[],0.7
0.5652173913043478,1183,154,[89],0.7
0.5217391304347826,1184,44,[299],0.8
0.6956521739130435,1184,45,[299  44],0.7
0.8695652173913043,1184,299,[],0.7426540284360189
0.39130434782608703,1185,229,[175],0.8
0.5217391304347826,1185,129,[175 229],0.7
0.7826086956521741,1185,175,[],0.7
0.043478260869565216,1186,150,[198],0.8
0.3043478260869565,1186,198,[],0.7
0.6086956521739131,1186,196,[198 150],1.0
0.08695652173913042,1187,232,[220 346],0.8
0.21739130434782608,1187,220,[],0.7
0.5652173913043478,1187,346,[220],0.7
0.17391304347826084,1188,95,[],0.8
0.3043478260869565,1188,233,[ 95 181 360],1.0
0.4782608695652174,1188,181,[95],1.0
0.5652173913043478,1188,360,[ 95 181],0.7
0.08695652173913042,1189,25,[6],0.8
0.6086956521739131,1189,6,[],1.0
0.6086956521739131,1189,198,[ 6 25],0.7
0.2608695652173913,1190,151,[195 359],0.8
0.3478260869565217,1190,359,[195],0.7
0.43478260869565216,1190,195,[],1.0
0.4782608695652174,1191,241,[4],0.8
0.5652173913043478,1191,10,[  4 241],0.7
0.6521739130434783,1191,4,[],0.7
0.2608695652173913,1192,102,[],0.8
0.4782608695652174,1192,229,[102 283],1.0
0.7826086956521741,1192,283,[102],0.7
0.13043478260869565,1193,8,[193],0.8
0.4782608695652174,1193,312,[193   8],0.7
0.6086956521739131,1193,193,[],1.0
0.043478260869565216,1194,293,[25 25],0.8
0.39130434782608703,1194,25,[],1.0
0.5652173913043478,1194,25,[25],1.0
0.21739130434782608,1195,64,[],0.8
0.3478260869565217,1195,322,[ 64 220],0.7
0.5217391304347826,1195,220,[64],0.7554621848739496
0.17391304347826084,1196,308,[],0.8
0.3478260869565217,1196,229,[308],1.0
0.6521739130434783,1196,232,[308 229],0.7
0.13043478260869565,1197,336,[34],0.8
0.4782608695652174,1197,34,[],1.0
0.6086956521739131,1197,95,[ 34 336],1.0
0.17391304347826084,1198,229,[],0.8
0.21739130434782608,1198,325,[229],0.7
0.5652173913043478,1198,352,[229 325 266],0.7
0.6086956521739131,1198,266,[229 325],0.7528776978417265
0.21739130434782608,1199,298,[165],0.8
0.21739130434782608,1199,151,[165 298],1.0
0.6086956521739131,1199,165,[],1.0
0.043478260869565216,1200,213,[203],0.8
0.43478260869565216,1200,213,[203 213],0.7
0.5652173913043478,1200,203,[],1.0
0.043478260869565216,1201,325,[ 38 336],0.8
0.21739130434782608,1201,38,[],1.0
0.2608695652173913,1201,336,[38],0.7417021276595744
0.5217391304347826,1201,56,[ 38 336 325],0.7634042553191489
0.21739130434782608,1202,259,[359],0.8
0.21739130434782608,1202,259,[359 259 165],1.0
0.6086956521739131,1202,359,[],1.0
1.0,1202,165,[359 259],1.0
0.5652173913043478,1203,89,[333],0.8
0.6086956521739131,1203,333,[],1.0
0.6521739130434783,1203,99,[333  89],1.0
0.17391304347826084,1204,198,[],0.8
0.2608695652173913,1204,235,[198],1.0
1.0,1204,233,[198 235],0.7038305281485779
0.13043478260869565,1205,253,[],0.8
0.21739130434782608,1205,4,[253 253],0.7
0.43478260869565216,1205,253,[253],0.8153508771929824
0.21739130434782608,1206,340,[],0.8
0.21739130434782608,1206,206,[340],0.7
0.43478260869565216,1206,79,[340 206],1.0
0.39130434782608703,1207,153,[43],0.8
0.39130434782608703,1207,250,[ 43 153],1.0
0.4782608695652174,1207,43,[],1.0
0.2608695652173913,1208,301,[59],0.8
0.4782608695652174,1208,59,[],1.0
0.5652173913043478,1208,283,[ 59 301],1.0
0.0,1209,279,[ 89 151],0.8
0.0,1209,250,[ 89 151 279],0.7
0.043478260869565216,1209,89,[],0.7426470588235293
0.43478260869565216,1209,191,[ 89 151 279 250],0.7897058823529411
0.6086956521739131,1209,151,[89],0.7
0.4782608695652174,1210,352,[317  45],0.8
0.5652173913043478,1210,317,[],1.0
0.5652173913043478,1210,45,[317],0.9896551724137932
0.0,1211,195,[],0.8
0.17391304347826084,1211,4,[195],0.7
0.2608695652173913,1211,229,[195   4],0.788125
0.5652173913043478,1211,4,[195   4 229],1.0
0.043478260869565216,1212,265,[241],0.8
0.21739130434782608,1212,241,[],1.0
0.5652173913043478,1212,241,[241 265],1.0
0.2608695652173913,1213,233,[308],0.8
0.3478260869565217,1213,308,[],0.7
0.39130434782608703,1213,336,[308 233],0.7
0.08695652173913042,1214,79,[],0.8
0.17391304347826084,1214,4,[79],1.0
0.4782608695652174,1214,167,[79  4],1.0
0.21739130434782608,1215,201,[95],0.8
0.7826086956521741,1215,120,[ 95 201],0.7
1.0,1215,95,[],0.7259259259259259
0.21739130434782608,1216,342,[174  67],0.8
0.4782608695652174,1216,174,[],0.7
0.5217391304347826,1216,67,[174],0.7
0.21739130434782608,1217,181,[303 265],0.8
0.39130434782608703,1217,265,[303],0.7
0.4782608695652174,1217,303,[],0.7
0.08695652173913042,1218,220,[],0.8
0.5217391304347826,1218,358,[220 179],1.0
0.6521739130434783,1218,179,[220],0.7
0.43478260869565216,1219,25,[],0.8
0.5217391304347826,1219,265,[25],0.7
1.0,1219,339,[ 25 265],0.7229965156794425
0.2608695652173913,1220,283,[],0.8
0.39130434782608703,1220,129,[283  78],1.0
0.6086956521739131,1220,78,[283],0.7
0.08695652173913042,1221,171,[265 106],0.8
0.21739130434782608,1221,265,[],1.0
0.6521739130434783,1221,106,[265],1.0
0.3478260869565217,1222,106,[215],0.8
0.5217391304347826,1222,215,[],0.7
0.5652173913043478,1222,46,[215 106],0.7
0.13043478260869565,1223,213,[232  59],0.8
0.6086956521739131,1223,232,[],0.7
0.6521739130434783,1223,59,[232],1.0
0.43478260869565216,1224,358,[],0.8
0.5217391304347826,1224,203,[358],0.7
0.5652173913043478,1224,85,[358 203],0.7309073724007561
0.9565217391304348,1224,52,[358 203  85],1.0
0.043478260869565216,1225,367,[146],0.8
0.3043478260869565,1225,125,[146 367],1.0
0.39130434782608703,1225,146,[],0.7719999999999999
0.5652173913043478,1226,313,[],0.8
0.6521739130434783,1226,4,[313],0.7
0.6956521739130435,1226,191,[313   4 299],0.7901119402985074
0.7826086956521741,1226,299,[313   4],0.7
0.17391304347826084,1227,348,[],0.8
0.2608695652173913,1227,46,[348 358],0.7
0.43478260869565216,1227,358,[348],1.0
0.21739130434782608,1228,46,[8],0.8
0.4782608695652174,1228,8,[],0.7
0.5652173913043478,1228,36,[ 8 46],0.8517647058823529
0.13043478260869565,1229,332,[235],0.8
0.21739130434782608,1229,235,[],1.0
0.2608695652173913,1229,170,[235 332],1.0
0.39130434782608703,1230,270,[],0.8
0.39130434782608703,1230,215,[270],0.7
0.5652173913043478,1230,188,[270 215],0.9072916666666666
0.043478260869565216,1231,283,[325],0.8
0.17391304347826084,1231,106,[325 283],0.7
0.5652173913043478,1231,325,[],0.7
0.043478260869565216,1232,196,[272],0.8
0.3478260869565217,1232,4,[272 196],0.7
0.5652173913043478,1232,272,[],0.9005390835579514
0.0,1233,147,[],0.8
0.21739130434782608,1233,198,[147  94],1.0
0.2608695652173913,1233,94,[147],1.0
0.043478260869565216,1234,79,[],0.8
0.2608695652173913,1234,81,[79],1.0
0.3043478260869565,1234,79,[79 81],0.8277915632754342
0.6086956521739131,1234,22,[79 81 79],0.8801488833746898
0.43478260869565216,1235,36,[],0.8
0.5217391304347826,1235,288,[36],0.7
0.5217391304347826,1235,234,[ 36 288],0.7048354600402954
0.13043478260869565,1236,145,[272  81],0.8
0.4782608695652174,1236,81,[272],1.0
0.5217391304347826,1236,272,[],0.7139285714285714
0.0,1237,198,[],0.8
0.0,1237,64,[198],1.0
0.3478260869565217,1237,248,[198  64],0.7068965517241379
0.0,1238,281,[],0.8
0.13043478260869565,1238,257,[281  46],1.0
0.17391304347826084,1238,46,[281],0.7
0.08695652173913042,1239,195,[115],0.8
0.2608695652173913,1239,24,[115 195],1.0
0.6086956521739131,1239,115,[],0.7505617977528091
0.13043478260869565,1240,364,[309],0.8
0.17391304347826084,1240,309,[],0.7
0.5217391304347826,1240,49,[309 364],0.7
0.21739130434782608,1241,289,[299  39],0.8
0.3478260869565217,1241,39,[299],0.7
0.6086956521739131,1241,299,[],0.7418392204628501
0.08695652173913042,1242,79,[193 233],0.8
0.4782608695652174,1242,193,[],1.0
0.5652173913043478,1242,193,[193 233  79],1.0
0.6086956521739131,1242,233,[193],0.7
0.7391304347826086,1242,225,[193 233  79 193],1.0
0.3043478260869565,1243,348,[195],0.8
0.5217391304347826,1243,181,[195 348],0.7
0.5652173913043478,1243,195,[],0.8595744680851063
0.21739130434782608,1244,151,[  9 322],0.8
0.3043478260869565,1244,9,[],0.7
0.5652173913043478,1244,322,[9],0.7
0.0,1245,340,[343  46],0.8
0.43478260869565216,1245,343,[],0.7
0.43478260869565216,1245,46,[343],1.0
0.6086956521739131,1245,131,[343  46 340],0.7
0.3478260869565217,1246,283,[63],0.8
0.4782608695652174,1246,151,[ 63 283],1.0
0.5217391304347826,1246,63,[],1.0
0.3043478260869565,1247,124,[362 154],0.8
0.43478260869565216,1247,154,[362],1.0
0.6956521739130435,1247,362,[],1.0
0.17391304347826084,1248,106,[359  89],0.8
0.21739130434782608,1248,359,[],1.0
0.21739130434782608,1248,89,[359],1.0
0.21739130434782608,1249,167,[],0.8
0.21739130434782608,1249,80,[167 105],1.0
0.6086956521739131,1249,105,[167],1.0
0.21739130434782608,1250,67,[195 232 248  79],0.8
0.3478260869565217,1250,79,[195 232 248],0.7
0.39130434782608703,1250,248,[195 232],0.8809523809523809
0.43478260869565216,1250,232,[195],1.0
0.5217391304347826,1250,195,[],0.7094393592677345
0.43478260869565216,1251,193,[25],0.8
0.5217391304347826,1251,283,[ 25 193],1.0
0.6956521739130435,1251,25,[],1.0
0.043478260869565216,1252,231,[],0.8
0.6521739130434783,1252,181,[231],0.7
0.9565217391304348,1252,232,[231 181],0.7
0.0,1253,165,[124   1 196],0.8
0.39130434782608703,1253,124,[],1.0
0.5217391304347826,1253,196,[124   1],1.0
0.6086956521739131,1253,1,[124],1.0
0.6086956521739131,1253,124,[124   1 196 165],1.0
0.043478260869565216,1254,325,[],0.8
0.13043478260869565,1254,325,[325 181],1.0
0.17391304347826084,1254,143,[325 181 325],0.8703073904512753
0.3043478260869565,1254,181,[325],0.7388489208633093
0.39130434782608703,1255,153,[360 136],0.8
0.5217391304347826,1255,360,[],0.7
0.5652173913043478,1255,136,[360],0.7075313807531379
0.43478260869565216,1256,110,[],0.8
0.5217391304347826,1256,79,[110],1.0
0.6086956521739131,1256,80,[110  79],1.0
0.6086956521739131,1256,193,[110  79  80],0.7759036144578313
0.0,1257,154,[340  89],0.8
0.08695652173913042,1257,89,[340],1.0
0.17391304347826084,1257,340,[],1.0
0.17391304347826084,1258,252,[],0.8
0.3478260869565217,1258,24,[252 361 195],1.0
0.5652173913043478,1258,361,[252],0.7256227758007117
0.9130434782608696,1258,195,[252 361],0.7
0.2608695652173913,1259,364,[103],0.8
0.3478260869565217,1259,103,[],0.7
0.3478260869565217,1259,345,[103 364],0.7
0.08695652173913042,1260,154,[225],0.8
0.21739130434782608,1260,225,[],1.0
0.39130434782608703,1260,233,[225 154],1.0
0.4782608695652174,1260,1,[225 154 233],0.9025356576862124
0.043478260869565216,1261,215,[232 229],0.8
0.13043478260869565,1261,229,[232],0.7
0.17391304347826084,1261,232,[],1.0
0.2608695652173913,1262,151,[229  46],0.8
0.3043478260869565,1262,229,[],0.7
1.0,1262,46,[229],1.0
0.39130434782608703,1263,253,[8],0.8
0.43478260869565216,1263,8,[],0.7
0.4782608695652174,1263,201,[  8 253],1.0
0.39130434782608703,1264,68,[79 58],0.8
0.5217391304347826,1264,79,[],1.0
0.5652173913043478,1264,58,[79],0.7726457399103138
0.043478260869565216,1265,225,[215],0.8
0.5652173913043478,1265,215,[],0.7
0.6521739130434783,1265,128,[215 225],0.7
0.13043478260869565,1266,138,[275],0.8
0.5217391304347826,1266,275,[],1.0
0.6086956521739131,1266,80,[275 138],0.7
0.08695652173913042,1267,195,[293  63],0.8
0.17391304347826084,1267,293,[],0.7
0.21739130434782608,1267,63,[293],0.7150519031141868
0.21739130434782608,1268,314,[191 225],0.8
0.2608695652173913,1268,191,[],1.0
0.5652173913043478,1268,225,[191],0.7310344827586206
0.043478260869565216,1269,220,[191 159],0.8
0.5217391304347826,1269,159,[191],1.0
0.6086956521739131,1269,191,[],0.7
0.6521739130434783,1269,188,[191 159 220],0.7899328859060402
0.3478260869565217,1270,145,[141 103],0.8
0.4782608695652174,1270,103,[141],1.0
0.6956521739130435,1270,141,[],0.7
0.0,1271,206,[],0.8
0.043478260869565216,1271,337,[206],1.0
0.2608695652173913,1271,342,[206 337],0.7
0.08695652173913042,1272,361,[],0.8
0.43478260869565216,1272,255,[361   4],0.7
0.6086956521739131,1272,4,[361],0.7393586005830903
0.39130434782608703,1273,225,[323],0.8
0.43478260869565216,1273,228,[323 225],0.7
0.4782608695652174,1273,323,[],0.7362213527110117
0.2608695652173913,1274,98,[131],0.8
0.4782608695652174,1274,60,[131  98],0.7
0.5652173913043478,1274,131,[],0.9812997347480106
0.2608695652173913,1275,63,[],0.8
0.4782608695652174,1275,345,[63 79],0.7
0.6086956521739131,1275,79,[63],0.7363992172211351
0.0,1276,4,[46],0.8
0.21739130434782608,1276,46,[],0.7
0.6956521739130435,1276,49,[46  4],1.0
0.0,1277,134,[151 308  48],0.8
0.17391304347826084,1277,151,[],1.0
0.5217391304347826,1277,48,[151 308],1.0
0.6521739130434783,1277,308,[151],0.750943396226415
0.5217391304347826,1278,102,[],0.8
0.5217391304347826,1278,308,[102],1.0
0.9565217391304348,1278,28,[102 308],0.7
0.13043478260869565,1279,309,[],0.8
0.21739130434782608,1279,326,[309 245],1.0
0.8695652173913043,1279,245,[309],1.0
0.43478260869565216,1280,196,[4],0.8
0.5217391304347826,1280,4,[],0.7
0.5217391304347826,1280,209,[  4 196],0.7
